SupplierID,OnTimeDeliveryRate,LeadTime,OrderFulfillmentAccuracy,ReturnRate,ComplianceScore,COGS,PaymentTermsCompliance,SupplierRating,ContractBreachFrequency,Flexibility,InventoryAccuracy,ComplaintRate,TCO,Flag
10158,79.04348251,3.490882743,96.40821898,3.328640828,93.05051934,98.15854184,95.27713037,4.072753269,0,89.16639309,88.48280306,7.281582895,100.3220254,BAD SUPPLIER
10159,88.28276804,2.837584308,92.7884553,2.313184474,95.25250469,88.69821271,90.30613362,4.298467066,0,87.99077624,85.99679418,0,116.3270217,GOOD SUPPLIER
10160,80.12659165,1.750297143,84.44271022,1.393496612,95.03848593,102.7301072,95.4302797,4.636118363,0,89.79195976,87.84088725,7.833947948,113.54788,GOOD SUPPLIER
10161,88.93542302,4.145471286,91.23252389,2.455904195,96.43948111,79.25359962,97.61457316,4.471364795,0,93.02805692,84.43647702,7.414982499,99.62840538,BAD SUPPLIER
10162,90.7929779,2.305213767,92.49110874,1.54090969,94.19406274,99.08043217,91.24640259,4.774033462,0,90.48058968,81.52922669,3.527254495,112.7977281,GOOD SUPPLIER
10163,80.89658841,2.177300627,95.70074519,1.305399631,89.49092065,100.1602528,90.40244517,3.830255317,0,85.98415699,86.4964167,4.134848486,107.7122561,BAD SUPPLIER
10164,89.81688065,3.511285216,97.90270343,0.845637332,93.70167835,107.9460038,99.73831368,4.128806815,0,84.32690073,93.12979824,5.823450214,118.6680947,GOOD SUPPLIER
10165,87.06390463,4.219876203,84.92452904,0.248171193,97.3814554,109.7362225,93.16472108,4.442001464,0,85.57318937,91.17032996,2.971569982,112.3718131,GOOD SUPPLIER
10166,89.1103008,3.692136409,85.94571244,1.610076293,94.10787176,94.96430381,98.40784354,5,1,83.62250924,83.71698398,4.514542264,110.4699572,GOOD SUPPLIER
10167,94.48396491,3.28195456,83.71211071,2.15805349,94.26084979,98.49385985,94.538007,4.443093731,0,90.58790366,87.96994323,7.000074892,118.2795948,GOOD SUPPLIER
10168,83.77305942,3.297377171,88.8299007,1.90337633,97.95912952,92.33879169,94.51413555,5,0,87.86050104,93.46232171,6.035455817,105.1540468,GOOD SUPPLIER
10169,81.23131918,3.426707779,92.33179187,1.584033072,92.86408032,88.71937445,96.3152381,4.519277584,0,83.09461773,87.75754315,3.666430472,97.26899544,GOOD SUPPLIER
10170,80.55242785,3.379464295,94.93667258,1.054253939,90.37159035,103.0989478,92.34800343,4.258170681,1,91.62043892,82.91116903,7.045521113,107.0083974,GOOD SUPPLIER
10171,80.92094858,3.140595712,89.62024488,2.608246192,94.51810664,87.26414451,95.39749143,4.376637788,0,83.54060573,100,5.605790525,101.445857,BAD SUPPLIER
10172,84.61449145,3.052100552,88.40076238,0.68286808,93.54747815,95.85373099,93.85553176,4.415790144,1,80.27114177,89.16520585,5.537410906,111.0419655,GOOD SUPPLIER
10173,86.70575987,2.968703436,90.75878996,2.776027914,92.10126104,90.0482604,91.03851967,4.801822869,0,84.94628727,84.1821055,3.970135274,105.6194403,BAD SUPPLIER
10174,86.383454,2.623017706,85.82428549,0.997782981,94.47386463,105.4968319,96.01244622,5,0,80.87933258,90.85631763,4.986922913,109.0293687,GOOD SUPPLIER
10175,89.13591625,2.859662462,100,1.247564763,96.47451694,118.014301,94.21007658,4.679840424,0,89.68102869,89.57198334,3.451817037,92.95885267,GOOD SUPPLIER
10176,85.06500946,2.153521593,81.96169486,0.533214809,94.97213432,86.98412017,94.52892551,5,0,80.77283908,82.29260948,1.118896831,110.0828654,GOOD SUPPLIER
10177,92.26767039,2.950830187,90.92370289,1.498597853,95.92094322,81.46981517,91.36951717,4.017605131,1,84.42315186,90.4668443,4.440415669,92.14777213,GOOD SUPPLIER
10178,83.67671583,2.505704446,100,2.975312458,100,98.75113115,99.7742011,4.292684746,0,89.69853746,94.91867756,4.755695508,114.6176018,GOOD SUPPLIER
10179,98.60084583,2.448205341,90.03399922,2.515628088,93.97136342,100.156978,97.63014256,4.137848733,0,81.43899021,88.83544896,5.274577559,114.6325438,GOOD SUPPLIER
10180,88.12833674,3.089947076,89.04980482,2.978422112,95.8350459,102.1865931,97.89246765,4.657222295,0,87.05571767,79.69900726,7.424309197,108.4795413,BAD SUPPLIER
10181,80.71421222,3.696001143,88.21277289,2.522142546,93.47235991,95.53679485,94.08366589,4.320520807,0,80.13292321,91.70960805,3.695430311,108.1008691,GOOD SUPPLIER
10182,79.64553751,3.459158303,89.09804159,0.896330171,92.46092084,97.99360701,89.81245133,4.864886469,0,86.22191564,93.01450023,4.264495993,102.7634393,GOOD SUPPLIER
10183,87.41236208,2.214749698,96.86424237,1.669210776,93.24527704,103.6751041,100,4.034499144,1,87.83623424,87.06793962,6.532355195,98.96771328,BAD SUPPLIER
10184,83.88268607,2.505185932,78.94069044,1.219800871,93.56372429,110.4043089,94.81670748,4.521515487,2,84.78924734,87.10469199,3.494955771,104.8502079,GOOD SUPPLIER
10185,88.57000247,3.470385594,97.66716851,3.330574904,96.07842739,80.4495123,92.75360061,4.843428956,0,85.16763144,100,5.307499058,124.8268492,BAD SUPPLIER
10186,87.36618812,2.508756303,82.88021424,0.803211354,100,96.31060561,96.25040472,3.467348612,0,87.21992911,86.70892851,4.183435973,107.2931892,GOOD SUPPLIER
10187,84.63585544,2.887683425,88.66673835,2.893697689,92.85186969,102.1380879,98.50136236,5,0,83.59745708,84.39059517,4.512751235,91.54250896,GOOD SUPPLIER
10188,80.76603141,3.27502605,87.8537779,2.89295387,93.75012408,90.82023895,94.93084833,4.358424058,0,89.44776816,90.12557042,6.516289778,87.91641034,GOOD SUPPLIER
10189,77.42576388,2.515827773,92.94276635,3.829620202,94.81063096,117.3116963,98.8357255,3.487480043,0,91.85570524,92.87421163,4.253093888,90.61925649,GOOD SUPPLIER
10190,82.76742524,3.052687753,82.00937824,1.590313407,96.18739655,93.6459012,98.24899982,4.579046949,0,80.3710767,92.66216864,6.581488014,101.2240342,BAD SUPPLIER
10191,89.28199397,2.332987253,92.31086333,2.71232216,95.79065244,99.58707313,91.77085644,4.516721734,1,93.83529787,77.65966123,1.095133784,117.6579908,GOOD SUPPLIER
10192,86.07046872,2.699316178,100,4.281651837,98.85228738,105.560221,92.97862968,4.45905281,0,83.4825612,86.69634247,2.140770652,94.76516214,GOOD SUPPLIER
10193,78.77130611,3.159890967,83.18412998,1.382358323,87.72082379,94.08715211,97.87261149,4.995595556,1,94.97172475,95.76444023,0.363599819,119.2174648,BAD SUPPLIER
10194,85.86590463,2.203503133,90.94853084,0.464959752,87.83921039,81.53426952,86.86216231,4.873722486,0,83.55041457,91.63344733,2.668458766,106.7944839,GOOD SUPPLIER
10195,86.9265869,3.220237369,86.69008911,0.119989966,93.51236548,95.71345473,94.55163292,4.648938096,0,88.53689288,83.82104294,8.713687326,109.8344367,GOOD SUPPLIER
10196,80.58071282,2.990181101,92.12943603,2.712712029,98.29190056,110.2944056,90.7075064,4.725077817,0,88.51005306,96.21204654,4.964928183,109.5603959,GOOD SUPPLIER
10197,85.76862553,3.276244977,90.09573889,0.116849792,90.30305591,96.63104873,93.5703386,4.447820775,0,83.06344231,94.8244886,3.557394499,110.906653,GOOD SUPPLIER
10198,85.29104359,3.111957067,86.79256545,1.627680947,85.97710298,91.53565699,94.10353973,5,0,85.36313694,88.51699196,6.56561365,100.8863451,BAD SUPPLIER
10199,79.28514851,3.682070215,92.43936142,2.437313187,96.71353822,109.2567221,93.92526687,3.760401991,0,92.19950278,94.39733593,6.848022115,81.65584411,GOOD SUPPLIER
10200,86.7889368,3.062612251,99.02174055,2.185175537,95.73097167,96.69225104,93.34321624,4.569825837,0,83.38908775,99.99877916,2.558304372,99.11642978,GOOD SUPPLIER
10201,87.80392263,2.785297229,89.04548104,2.425444864,91.72937478,94.89839186,91.70856905,4.532512316,1,82.91226967,84.72809902,9.996400236,96.12120814,BAD SUPPLIER
10202,90.41525622,3.061148752,93.59878971,2.222289856,92.0433812,101.4945609,100,4.906640203,0,79.23266399,92.77723091,5.552661686,108.1056248,GOOD SUPPLIER
10203,90.26901026,3.271649015,83.53363521,3.278865813,92.09076884,107.7075021,100,4.078073061,0,92.8377611,99.92972388,5.804703977,107.1923892,GOOD SUPPLIER
10204,78.11165316,3.024430035,85.21781812,1.047683619,95.33160595,123.8171353,91.51380254,3.628163699,2,82.59611719,93.26514777,5.994466303,102.2762038,GOOD SUPPLIER
10205,80.3108748,3.020295846,92.36203139,1.323004862,93.12105417,108.2723611,99.74635025,4.578411508,1,90.99990109,86.2280857,5.99027574,122.5552498,BAD SUPPLIER
10206,87.57517634,2.649004156,97.42058014,1.227340555,96.48219176,111.5983997,93.80160353,4.640615246,0,81.99322591,91.1945662,3.757053191,98.59271387,BAD SUPPLIER
10207,87.56892975,2.668549541,91.77806674,2.830191812,86.43612001,94.94033801,95.38756242,5,0,90.84292308,96.8494163,9.225038582,82.74266663,BAD SUPPLIER
10208,87.57523843,2.298697364,88.43470985,2.900398588,92.4294444,89.74131894,94.81017812,3.864818977,0,89.03321558,84.92116767,4.429623107,106.1945667,BAD SUPPLIER
10209,100,3.874788372,89.99645703,2.451225319,91.62183812,100.6233135,93.02075408,5,0,83.85784039,89.84951646,6.915035555,116.8919497,GOOD SUPPLIER
10210,87.85445255,2.378068382,83.74796133,3.183493667,94.23097796,101.0716992,97.95155703,5,0,81.32862014,88.78258589,4.050130756,107.8716088,GOOD SUPPLIER
10211,90.6778282,2.653547401,93.02257663,0.821959133,93.38585672,89.21487259,95.37765959,4.311117556,0,81.73484712,86.84294182,3.695466994,101.4336151,GOOD SUPPLIER
10212,89.77000882,2.640796367,94.41166531,3.667224112,97.39353134,98.2470547,93.57034573,3.85452889,0,81.67100065,91.20777434,8.803729227,107.4044751,GOOD SUPPLIER
10213,88.25695626,3.447462188,87.73954834,3.523238622,89.42198969,103.993176,91.08623167,4.296512817,0,90.3259159,89.49641373,4.783257927,123.3890656,BAD SUPPLIER
10214,83.42365378,2.852525161,87.64978926,2.735621997,95.13647443,103.603934,92.31921496,4.507002484,0,85.80115182,93.2167509,4.931785598,96.24871972,GOOD SUPPLIER
10215,88.7948461,3.623871036,91.32939115,3.781798909,96.67500927,105.0428785,90.07585965,4.781893938,0,79.42438784,95.70484747,5.567234411,105.3087318,GOOD SUPPLIER
10216,81.13587393,2.663254688,87.81640132,0.343376792,100,102.9096473,95.03667065,4.204302635,0,83.73933294,83.6358479,10,111.6994278,GOOD SUPPLIER
10217,83.81590697,3.139497081,89.66933693,1.475551864,93.55470209,94.92991341,91.41000322,5,0,84.34489949,90.33765532,9.337522336,107.5388719,BAD SUPPLIER
10218,82.57318226,2.582326473,100,1.264696539,95.97337581,94.86099373,94.20331846,3.942733842,1,74.30505553,89.73436931,7.567565217,102.5213294,GOOD SUPPLIER
10219,85.4093707,4.072574564,88.7648715,2.721479324,89.58841162,88.01048602,99.11030556,3.630397424,0,84.01743543,91.01707337,10,100.7367413,BAD SUPPLIER
10220,96.57329283,2.40620079,88.20829924,0.94985926,87.82413139,117.8477504,98.59789872,5,0,88.61596488,89.92264578,3.11084656,102.1480553,GOOD SUPPLIER
10221,75.66367404,3.154910355,86.76229097,2.757495149,97.53432313,100.1345036,94.90316932,3.362689484,0,84.31186059,85.09668544,6.311767981,110.3203233,GOOD SUPPLIER
10222,88.43130095,3.31688844,93.72095986,3.370536144,94.98331912,97.75146944,94.73874582,4.397935116,0,86.27203439,97.27374768,5.151645862,109.7377236,GOOD SUPPLIER
10223,76.93642064,3.206899549,89.09387913,2.6952029,98.53553807,90.71207919,100,5,0,87.42256565,99.40380573,1.461824536,125.9471858,GOOD SUPPLIER
10224,82.64034067,2.907356171,86.75313481,2.283751024,90.87979133,129.356579,96.56226836,4.493978224,0,83.2869888,92.73444852,5.926193861,89.63210486,GOOD SUPPLIER
10225,90.44475298,2.93508965,96.60652016,1.012126659,96.55970642,89.26671968,94.01658062,3.939616175,0,88.65377331,92.9905089,4.01834704,122.5790669,BAD SUPPLIER
10226,85.3214001,3.021905736,97.09801502,1.153149034,100,95.71152074,90.72194565,4.471301268,0,92.28742149,90.65524582,8.067001682,102.9552367,GOOD SUPPLIER
10227,79.61127611,2.926498999,86.99788217,3.249618905,96.25911683,104.1583684,96.18161965,4.474599606,1,77.38070681,94.84601611,4.209956271,104.0941298,GOOD SUPPLIER
10228,81.42348145,3.481939558,80.66730024,2.779349004,95.82974452,106.0021297,97.48797132,4.58032497,0,83.27575124,77.78427347,4.096216062,113.5873314,GOOD SUPPLIER
10229,88.39798874,4.105261501,95.03756845,1.960980481,95.02566824,109.5793206,93.10504543,4.831131491,0,96.64808742,89.98068861,8.066137652,113.5240841,BAD SUPPLIER
10230,81.34816684,2.721254107,86.57685087,1.582090454,90.28735563,118.0760851,95.87360827,3.980444416,0,85.85282692,87.13686499,4.869092043,116.5661803,GOOD SUPPLIER
10231,86.08229295,2.31509851,93.953128,0,99.06671881,105.0615766,93.90928012,5,0,84.82574025,90.72909049,7.325755387,118.7477729,GOOD SUPPLIER
10232,85.2278592,2.955858976,80.14948091,0.929147581,93.16742708,89.439692,94.4479028,4.622557142,0,83.70978785,95.46313783,5.84871888,104.60169,BAD SUPPLIER
10233,81.74199826,4.289854669,94.46298669,3.911419087,96.51344977,97.43054875,87.53653383,4.863397023,0,91.37217572,90.09517088,5.875542923,118.8763088,GOOD SUPPLIER
10234,95.71972045,2.598162716,83.94414035,0.719544429,90.31089708,103.0783237,94.33465579,4.1859253,0,80.30503402,88.19753831,4.511905254,98.70843814,GOOD SUPPLIER
10235,88.16959511,3.819558403,93.6538206,2.189479821,91.46162101,120.6822604,97.90810791,5,0,89.63087263,82.98364485,6.004420091,101.9470302,GOOD SUPPLIER
10236,74.87428707,3.838850407,90.07136534,3.007443973,99.3052622,86.02194522,93.10579233,4.371473796,0,83.61624485,89.45361744,4.737016376,103.1798493,GOOD SUPPLIER
10237,85.93227157,2.723205879,85.2303029,0.745077332,93.95809313,112.0257651,95.1575791,4.638776257,1,81.25078539,93.36138848,3.392393105,99.73370387,BAD SUPPLIER
10238,81.69106768,3.28449154,87.96481844,2.184710475,99.35982643,101.7991437,92.73214788,4.033446961,1,83.84448675,85.79455936,4.791491369,105.5985632,GOOD SUPPLIER
10239,89.26216667,3.814198312,93.43159228,2.937915538,94.76530802,108.3783054,96.08132503,4.001534187,1,84.76809757,79.98330071,7.575661577,113.9642472,GOOD SUPPLIER
10240,81.03739631,2.81043613,90.52947227,2.012499322,89.47430668,98.98005283,94.35043041,4.844102653,0,82.51128187,100,6.072018451,111.5134598,GOOD SUPPLIER
10241,84.42631779,2.89820982,92.9220649,4.868403056,97.6762028,91.5756737,92.18227538,4.278196585,0,90.56386259,91.67587742,6.536881463,98.86815667,GOOD SUPPLIER
10242,87.52493639,2.709159543,99.88220292,0.331400741,93.23032305,107.5087278,98.9976544,4.073088456,0,81.28957953,88.89213206,5.002934743,98.04479285,BAD SUPPLIER
10243,89.32877597,2.492621635,82.17879194,3.05872853,97.09606644,106.5443103,97.78679604,4.178408329,1,85.70037424,96.95497403,1.124419688,96.44653004,GOOD SUPPLIER
10244,78.99851796,2.675361227,98.08606287,1.827198263,95.0756326,109.7205697,93.18527971,4.849476536,0,87.68716296,90.70739671,2.557143003,105.8879182,GOOD SUPPLIER
10245,83.32749382,2.388029867,90.52177969,2.771920155,90.37064532,99.86695365,96.49336493,4.185481069,0,85.64861524,96.66015906,4.421988893,89.19156542,GOOD SUPPLIER
10246,82.62527344,3.017041734,85.50607976,2.441307152,95.4928843,94.00177977,96.61223601,4.441172534,0,88.86114967,96.23180608,2.729875309,96.09399601,GOOD SUPPLIER
10247,81.73335384,2.615013384,83.34843187,1.266843803,100,84.41213005,96.92690371,4.507513875,0,82.83217984,83.62739563,3.951284875,100.4117893,GOOD SUPPLIER
10248,93.8272712,3.116892956,89.05439805,2.228996392,96.47895938,108.1937327,89.91723231,3.541325557,0,88.1131352,92.29997308,3.878890861,115.5537096,BAD SUPPLIER
10249,87.02490855,2.222052177,94.60825056,0.142098549,94.82744674,104.2388948,98.01981962,3.764436797,0,88.261141,98.62642828,3.93918252,103.6782973,GOOD SUPPLIER
10250,78.69558023,3.165440116,89.3622544,2.603247501,98.22603021,90.34217367,93.29090311,4.668138945,2,89.84060039,85.00674655,7.874339711,115.0585898,GOOD SUPPLIER
10251,89.58930974,3.416764481,97.55577465,2.298158466,95.6320054,94.61426327,93.9265162,4.131485319,0,75.57171026,85.06812704,4.89404345,106.8757479,BAD SUPPLIER
10252,95.61078099,2.003132179,82.74412155,2.638660169,95.62860269,95.33241188,100,5,0,87.54523069,85.91399465,6.869340316,100.2570083,GOOD SUPPLIER
10253,90.1623263,3.187028285,89.93955526,3.058118325,91.72512448,85.17015568,95.90562014,4.983403552,0,89.50634885,94.45209293,5.327889889,100.668581,BAD SUPPLIER
10254,77.40315017,3.613834496,83.73803278,2.36761984,95.70154408,91.82317603,93.84103257,4.859584333,0,82.94270685,91.42192856,7.831493215,93.33941881,GOOD SUPPLIER
10255,82.57882964,2.395179491,91.81815941,2.14808942,98.10633025,88.66169643,88.38411688,5,1,82.26089288,80.32113835,7.04195921,129.0318193,BAD SUPPLIER
10256,91.33455575,3.836286193,94.43443695,1.118931663,92.49181354,95.87520988,99.1692924,4.458455336,1,81.49311197,91.70473062,3.816968261,116.1051255,GOOD SUPPLIER
10257,81.46165267,3.209509505,87.89619103,1.287779236,99.27348746,92.61302502,90.96437099,4.824440963,1,79.83997172,88.74042534,8.923258947,111.0372558,GOOD SUPPLIER
10258,87.21909714,2.647494072,76.97893072,3.18673462,94.72488193,83.72995079,91.98968329,4.207799512,0,88.32880027,89.43862066,4.090955186,91.96690316,GOOD SUPPLIER
10259,88.87317027,2.972115461,90.99474073,3.436335406,92.33669147,120.2259023,94.0059431,5,0,96.40951458,85.81489952,5.400001332,100.4837391,BAD SUPPLIER
10260,80.36534764,3.279163456,92.18369276,1.761889564,97.99289623,112.5254073,99.24923538,5,0,82.21989989,91.74129111,5.754053666,95.24666322,GOOD SUPPLIER
10261,84.70237322,3.038002696,92.02147377,2.046002747,94.13961729,92.20980578,97.31971996,4.505940217,0,82.66725777,95.2522914,5.97672952,106.2756823,GOOD SUPPLIER
10262,68.7936633,3.269377996,96.17891096,1.095385625,97.27854466,102.724214,94.52648747,4.693293115,0,85.07698268,86.79016816,6.59235979,95.72692746,BAD SUPPLIER
10263,79.87806179,2.539663203,84.6447316,3.172756845,94.1247241,104.1746509,95.92487619,5,0,76.99012494,81.58771985,3.486431163,98.2970942,GOOD SUPPLIER
10264,83.73715924,3.084680412,93.40108053,2.665416824,94.82052157,111.9108585,93.19884292,4.426430248,0,81.52225833,88.48442839,6.424670534,95.98845049,BAD SUPPLIER
10265,78.76108409,2.293142752,95.96253756,3.941217436,96.48068061,91.81394973,95.41896107,4.171687965,2,84.7151716,93.78143364,6.162291114,102.6024668,GOOD SUPPLIER
10266,93.16205652,2.944386969,81.10706208,1.121676923,95.87269117,110.9210678,95.22001023,4.936994876,0,80.53035838,87.89484827,5.00094407,105.7142498,GOOD SUPPLIER
10267,77.84929311,2.548046179,91.59825913,1.621992101,89.01340466,94.52094696,97.90630969,4.539219623,0,90.98720688,82.51225519,4.620512992,102.8673806,GOOD SUPPLIER
10268,82.79977757,2.632235029,87.47910084,2.231445923,91.63626878,86.64137596,97.90153437,4.591497225,0,78.53091317,93.81621424,3.383796709,120.3290647,GOOD SUPPLIER
10269,85.65370289,3.618046588,89.59238663,2.646489538,97.78822995,107.2413656,96.48193215,4.082864328,0,89.50502662,97.07674073,5.960702324,113.111069,BAD SUPPLIER
10270,92.20636645,3.54565506,91.73838242,1.784332362,94.60359023,112.9075842,93.91295733,3.641163926,0,92.34251136,90.10007775,3.67906096,97.16967201,GOOD SUPPLIER
10271,77.82068924,3.30456906,87.56385718,1.12703891,93.42880609,125.8790897,97.22546688,4.618071205,0,86.90862372,81.9710457,5.47576154,108.2560568,GOOD SUPPLIER
10272,90.81581876,2.453843618,86.6214596,2.881407529,90.92427795,88.00274735,94.7240946,4.952481021,1,84.31274722,88.41084729,4.797341954,97.99338898,GOOD SUPPLIER
10273,85.05116531,2.841795775,90.17076209,2.721135363,91.76079104,106.9891969,91.75425689,4.387096625,0,86.23140906,90.7576944,2.331678489,101.0487607,GOOD SUPPLIER
10274,80.09245674,3.60654885,84.56377031,1.083725899,88.93460408,95.90198756,93.79013662,5,0,82.79718233,85.95143346,3.133122972,109.791972,BAD SUPPLIER
10275,87.31051737,3.070858457,84.57087436,3.355442801,94.69615784,107.8335871,95.25358095,4.148041837,0,74.81965901,92.91686116,5.809551716,111.6564999,GOOD SUPPLIER
10276,85.99529848,4.15966477,93.39686641,3.170198709,93.20468726,85.29510449,97.73064735,3.972647773,0,80.10373833,85.46269443,3.951363772,99.12567986,GOOD SUPPLIER
10277,81.99891561,3.19665892,84.25602982,2.134296497,92.10023633,87.37230224,94.44941548,4.466384846,0,84.94410442,90.12813836,3.883159663,93.95130413,GOOD SUPPLIER
10278,85.34901042,3.096024558,93.3315625,2.079597862,94.79562972,92.24125177,91.37240387,4.458703712,0,80.29656558,88.85838958,3.472105196,105.877035,GOOD SUPPLIER
10279,83.07343202,2.845441768,92.31295646,2.554057771,96.09191189,100.7896405,95.17022505,4.884984366,0,82.93438557,93.07927399,3.539976954,109.3462241,BAD SUPPLIER
10280,85.56758673,3.066770452,81.37096636,1.13829693,100,93.58918733,95.34036812,4.112518588,0,87.3958958,89.92865411,8.285333036,98.61711169,GOOD SUPPLIER
10281,88.31065337,2.923765082,86.61217674,2.030031479,90.46434974,106.5905434,95.55751289,5,0,85.72512086,89.0175415,2.760121726,113.1655452,GOOD SUPPLIER
10282,92.93008408,3.354054338,95.97054702,0,98.47814313,110.2689462,97.75961455,5,0,90.29237386,85.9856738,7.945806491,111.39293,GOOD SUPPLIER
10283,78.81092251,3.478351158,85.09417234,2.876455646,97.91930468,105.9957754,98.05676972,4.480427987,0,86.47083769,90.17384507,4.338537558,98.47128964,GOOD SUPPLIER
10284,95.66516687,2.60700527,87.67797869,0.438506778,92.66272178,116.1878764,93.21736738,5,0,86.76485375,88.69896249,3.692491015,116.3016219,BAD SUPPLIER
10285,75.239561,2.334383523,92.31030447,3.503419828,95.60970786,104.1582663,93.15156963,3.971751465,1,81.43855357,85.64734872,5.767647128,116.6072728,BAD SUPPLIER
10286,84.24107452,2.081897313,93.91695255,1.669879906,93.62710025,87.8310329,91.87940387,5,1,78.34446951,90.79745512,5.106081569,125.6766811,GOOD SUPPLIER
10287,87.94158603,3.253995663,88.74230557,1.788333018,95.55706574,113.6337651,97.09644701,5,0,82.93538927,91.8198567,4.605000098,122.1175972,BAD SUPPLIER
10288,86.40495934,2.448316697,87.01244903,1.372266094,99.52739304,93.94843764,99.34646033,4.93171864,0,81.36407559,88.30796389,5.439767261,95.97386777,GOOD SUPPLIER
10289,81.8865024,1.923554704,97.11184931,1.711961126,96.8168187,109.104185,94.05475422,4.492218456,0,84.16616185,94.65784616,5.074396394,114.2498252,GOOD SUPPLIER
10290,83.95938875,3.194289302,98.69449832,3.418531345,96.52582512,115.7373422,94.27570831,3.022875529,0,79.66980819,91.31987155,4.568804497,113.796293,GOOD SUPPLIER
10291,82.53499533,4.246499759,94.89429025,0,93.70907204,104.5668801,99.40034767,4.179136428,0,89.21244369,83.58073057,6.871348759,101.515168,BAD SUPPLIER
10292,82.05317622,2.996964544,90.42659071,3.276965386,90.54783001,85.03841187,96.51667356,4.187041991,0,81.34562537,96.68696997,2.106046569,109.5492473,GOOD SUPPLIER
10293,89.24801049,3.419245387,85.95867139,2.338023481,94.37459537,90.81787833,96.30870711,4.010872531,0,83.18115489,93.83493966,3.170670354,86.2237635,GOOD SUPPLIER
10294,86.78507743,3.040914679,85.84777797,0.792978352,98.61982446,113.2274447,91.42725048,4.561121502,0,84.89903949,95.00915606,3.423569665,85.94614332,GOOD SUPPLIER
10295,81.53545202,2.950555173,92.61257053,0.924687607,90.41849643,98.30877314,97.03618421,4.290518277,0,90.61588473,92.00251478,2.884126676,87.8535806,GOOD SUPPLIER
10296,89.49799938,3.459538241,92.0919911,3.676393027,91.8347319,100.7957353,92.21259098,4.087693995,0,93.79346418,78.3113643,5.171853219,108.8925692,BAD SUPPLIER
10297,86.5364976,2.854862728,97.00799296,1.05449312,95.37880321,107.5882442,91.59793944,3.970599926,0,94.13720971,95.46309296,6.010839118,109.3650913,BAD SUPPLIER
10298,89.06431059,3.133696157,93.25225046,0.846649489,92.04603565,106.9632286,93.95968527,4.142243507,0,78.5910219,90.30393842,1.074939011,102.2611589,BAD SUPPLIER
10299,88.14814421,3.160848903,82.48459849,3.137314542,92.62242966,102.7879981,93.24262183,5,0,83.13429762,91.76609591,4.051893854,122.2116913,GOOD SUPPLIER
10300,80.85502495,2.665954773,95.25973809,2.338552876,93.72920425,97.91331629,94.33520092,4.169487473,0,82.18306775,92.70192024,4.356672839,114.870754,BAD SUPPLIER
10301,82.1990948,3.496021175,85.00969686,1.062074423,90.90314779,96.87331554,90.6770551,4.242530647,0,86.85154564,99.68138556,4.428288088,89.01686815,GOOD SUPPLIER
10302,88.73646803,2.912520122,88.08014364,2.216624975,92.07763446,108.5789883,97.87644892,4.271651192,0,86.54641302,87.26888158,2.42982406,103.2802579,GOOD SUPPLIER
10303,88.05185133,2.62212742,91.25100103,0.974247316,97.11028375,105.5356953,98.38305888,4.669496757,0,82.08499076,87.39798505,4.373358254,95.60314684,BAD SUPPLIER
10304,84.89549203,3.268254922,99.97833745,3.100821398,91.07789065,97.42699999,89.15797258,4.728124744,0,81.69031796,85.74482739,3.177754216,109.1399587,GOOD SUPPLIER
10305,85.58663692,2.550766009,100,3.061370965,90.2063836,110.8211231,97.93537342,3,0,80.01283131,84.65028724,4.331245787,104.6942108,BAD SUPPLIER
10306,91.38832448,3.014090579,93.0336153,2.532006199,93.10992506,98.70965885,92.56841411,5,0,71.72918827,84.74234383,1.560744963,96.17021626,BAD SUPPLIER
10307,82.04214306,2.995440502,89.08401691,2.361661061,97.19586651,91.48337826,97.57092661,5,0,78.50917733,80.74117627,4.344881153,121.9447253,GOOD SUPPLIER
10308,87.73548691,3.542947783,92.67252824,3.761188125,94.40923458,92.41029301,94.79466052,3.974906731,0,89.33387333,92.13327905,3.561932808,105.5739691,GOOD SUPPLIER
10309,83.98903674,3.237349116,94.43827713,1.999686327,93.60625677,90.21259164,95.08632669,4.013850878,0,92.32352242,99.93903282,4.475037905,100.8396046,GOOD SUPPLIER
10310,83.91159398,2.987486521,88.39666187,0.818125875,95.13307639,97.27589983,94.44470705,4.274873306,0,91.73928794,100,5.601585421,102.4686005,GOOD SUPPLIER
10311,90.49388426,3.40888315,98.97605678,2.449473913,89.7628777,112.3372428,98.63638761,4.12199799,0,89.54616971,85.73815938,4.910529879,121.1866805,GOOD SUPPLIER
10312,89.12708174,3.695103775,91.1503538,4.08604705,96.48411696,91.94904819,91.28123596,4.611963437,0,79.94029027,88.63922811,6.586790404,114.1127464,GOOD SUPPLIER
10313,89.06754818,3.278905153,92.48871545,0.985240507,96.15030509,101.8847576,96.82352102,3.526737357,0,79.09388776,96.1667109,4.278467174,103.3764889,GOOD SUPPLIER
10314,91.52739404,3.00517631,93.32962126,1.638537233,93.77207458,93.43310654,98.30399049,3.941036196,0,75.94488429,92.16173482,6.237769636,95.0791032,BAD SUPPLIER
10315,85.10501921,2.344081884,92.10793305,2.416446038,98.01777354,97.39690959,97.14902024,5,0,82.08401421,90.67257836,7.249974213,96.63804862,GOOD SUPPLIER
10316,88.40976486,2.467443168,94.1947025,1.946095151,91.6175117,84.89958788,100,4.035890016,0,85.4355311,88.71632711,5.547519411,100.1785739,BAD SUPPLIER
